5,21,130,21,130,42,5,42,text
140,21,243,21,243,45,140,45,text
253,21,286,21,286,34,253,34,text
296,21,409,21,409,42,296,42,text
419,21,496,21,496,38,419,38,text
506,21,646,21,646,46,506,46,text
656,21,750,21,750,40,656,40,text
760,21,876,21,876,44,760,44,text
886,21,960,21,960,36,886,36,text
970,21,1008,21,1008,33,970,33,text
1018,21,1120,21,1120,40,1018,40,text
1130,21,1243,21,1243,42,1130,42,text
18,56,80,56,80,71,18,71,text
90,56,216,56,216,79,90,79,text
226,56,374,56,374,80,226,80,text
384,56,514,56,514,83,384,83,text
524,56,628,56,628,76,524,76,text
638,56,743,56,743,73,638,73,text
753,56,795,56,795,66,753,66,text
805,56,905,56,905,74,805,74,text
915,56,1047,56,1047,82,915,82,text
1057,56,1093,56,1093,68,1057,68,text
1103,56,1186,56,1186,84,1103,84,text
12,94,127,94,127,115,12,115,text
137,94,210,94,210,113,137,113,text
220,94,324,94,324,112,220,112,text
334,94,397,94,397,107,334,107,text
407,94,472,94,472,108,407,108,text
482,94,590,94,590,114,482,114,text
600,94,697,94,697,115,600,115,text
707,94,886,94,886,121,707,121,text
896,94,978,94,978,113,896,113,text
988,94,1075,94,1075,118,988,118,text
1085,94,1139,94,1139,106,1085,106,text
1149,94,1197,94,1197,117,1149,117,text
1207,94,1243,94,1243,108,1207,108,text
9,131,65,131,65,143,9,143,text
75,131,197,131,197,155,75,155,text
207,131,312,131,312,150,207,150,text
322,131,453,131,453,155,322,155,text
463,131,528,131,528,146,463,146,text
538,131,607,131,607,146,538,146,text
617,131,707,131,707,145,617,145,text
717,131,764,131,764,142,717,142,text
774,131,888,131,888,153,774,153,text
898,131,957,131,957,144,898,144,text
967,131,1017,131,1017,148,967,148,text
1027,131,1096,131,1096,144,1027,144,text
1106,131,1198,131,1198,154,1106,154,text
8,166,101,166,101,186,8,186,text
111,166,217,166,217,185,111,185,text
227,166,307,166,307,182,227,182,text
317,166,351,166,351,182,317,182,text
361,166,485,166,485,189,361,189,text
495,166,569,166,569,190,495,190,text
579,166,650,166,650,182,579,182,text
660,166,774,166,774,191,660,191,text
784,166,859,166,859,185,784,185,text
869,166,941,166,941,184,869,184,text
951,166,1055,166,1055,183,951,183,text
1065,166,1150,166,1150,190,1065,190,text
1160,166,1236,166,1236,180,1160,180,text
6,201,59,201,59,213,6,213,text
69,201,126,201,126,217,69,217,text
136,201,167,201,167,212,136,212,text
177,201,351,201,351,224,177,224,text
361,201,436,201,436,218,361,218,text
446,201,578,201,578,227,446,227,text
588,201,631,201,631,219,588,219,text
641,201,745,201,745,220,641,220,text
755,201,851,201,851,218,755,218,text
861,201,937,201,937,220,861,220,text
947,201,1059,201,1059,223,947,223,text
1069,201,1130,201,1130,214,1069,214,text
1140,201,1234,201,1234,221,1140,221,text
17,242,140,242,140,271,17,271,text
150,242,244,242,244,262,150,262,text
254,242,339,242,339,261,254,261,text
349,242,443,242,443,261,349,261,text
453,242,510,242,510,267,453,267,text
520,242,632,242,632,263,520,263,text
642,242,717,242,717,259,642,259,text
727,242,860,242,860,270,727,270,text
870,242,982,242,982,272,870,272,text
992,242,1018,242,1018,257,992,257,text
1028,242,1073,242,1073,261,1028,261,text
1083,242,1206,242,1206,274,1083,274,text
14,284,62,284,62,293,14,293,text
72,284,181,284,181,305,72,305,text
191,284,235,284,235,300,191,300,text
245,284,271,284,271,299,245,299,text
281,284,391,284,391,307,281,307,text
401,284,484,284,484,301,401,301,text
494,284,598,284,598,304,494,304,text
608,284,702,284,702,303,608,303,text
712,284,815,284,815,301,712,301,text
825,284,889,284,889,303,825,303,text
899,284,1041,284,1041,308,899,308,text
1051,284,1171,284,1171,305,1051,305,text
1181,284,1208,284,1208,295,1181,295,text
13,318,139,318,139,342,13,342,text
149,318,218,318,218,333,149,333,text
228,318,270,318,270,343,228,343,text
280,318,396,318,396,339,280,339,text
406,318,562,318,562,345,406,345,text
572,318,686,318,686,339,572,339,text
696,318,762,318,762,332,696,332,text
772,318,837,318,837,339,772,339,text
847,318,961,318,961,340,847,340,text
971,318,1019,318,1019,337,971,337,text
1029,318,1073,318,1073,332,1029,332,text
1083,318,1173,318,1173,341,1083,341,text
10,355,88,355,88,369,10,369,text
98,355,223,355,223,380,98,380,text
233,355,362,355,362,382,233,382,text
372,355,494,355,494,375,372,375,text
504,355,636,355,636,378,504,378,text
646,355,767,355,767,379,646,379,text
777,355,879,355,879,370,777,370,text
889,355,946,355,946,383,889,383,text
956,355,1039,355,1039,371,956,371,text
1049,355,1181,355,1181,386,1049,386,text
1191,355,1254,355,1254,371,1191,371,text
17,396,92,396,92,421,17,421,text
102,396,211,396,211,420,102,420,text
221,396,271,396,271,414,221,414,text
281,396,383,396,383,422,281,422,text
393,396,437,396,437,411,393,411,text
447,396,476,396,476,412,447,412,text
486,396,615,396,615,418,486,418,text
625,396,723,396,723,416,625,416,text
733,396,855,396,855,421,733,421,text
865,396,941,396,941,410,865,410,text
951,396,1088,396,1088,421,951,421,text
1098,396,1183,396,1183,412,1098,412,text
6,432,61,432,61,443,6,443,text
71,432,185,432,185,456,71,456,text
195,432,294,432,294,449,195,449,text
304,432,356,432,356,457,304,457,text
366,432,455,432,455,451,366,451,text
465,432,502,432,502,445,465,445,text
512,432,547,432,547,456,512,456,text
557,432,616,432,616,445,557,445,text
626,432,712,432,712,448,626,448,text
722,432,832,432,832,455,722,455,text
842,432,938,432,938,461,842,461,text
948,432,1082,432,1082,458,948,458,text
1092,432,1196,432,1196,447,1092,447,text
6,471,90,471,90,492,6,492,text
100,471,136,471,136,484,100,484,text
146,471,220,471,220,488,146,488,text
230,471,279,471,279,497,230,497,text
289,471,438,471,438,499,289,499,text
448,471,547,471,547,488,448,488,text
557,471,617,471,617,481,557,481,text
627,471,711,471,711,489,627,489,text
721,471,838,471,838,494,721,494,text
848,471,962,471,962,493,848,493,text
972,471,1047,471,1047,493,972,493,text
1057,471,1124,471,1124,482,1057,482,text
1134,471,1248,471,1248,497,1134,497,text
17,509,113,509,113,526,17,526,text
123,509,248,509,248,536,123,536,text
258,509,324,509,324,523,258,523,text
334,509,391,509,391,521,334,521,text
401,509,449,509,449,526,401,526,text
459,509,550,509,550,533,459,533,text
560,509,634,509,634,521,560,521,text
644,509,764,509,764,535,644,535,text
774,509,916,509,916,536,774,536,text
926,509,964,509,964,523,926,523,text
974,509,1075,509,1075,538,974,538,text
1085,509,1171,509,1171,525,1085,525,text
1181,509,1246,509,1246,520,1181,520,text
