21,19,59,19,59,32,21,32,text
69,19,191,19,191,43,69,43,text
201,19,334,19,334,41,201,41,text
344,19,414,19,414,35,344,35,text
424,19,558,19,558,46,424,46,text
568,19,631,19,631,30,568,30,text
641,19,767,19,767,44,641,44,text
777,19,906,19,906,42,777,42,text
916,19,1001,19,1001,33,916,33,text
1011,19,1087,19,1087,34,1011,34,text
1097,19,1189,19,1189,37,1097,37,text
9,56,80,56,80,76,9,76,text
90,56,181,56,181,75,90,75,text
191,56,278,56,278,83,191,83,text
288,56,345,56,345,75,288,75,text
355,56,390,56,390,69,355,69,text
400,56,463,56,463,69,400,69,text
473,56,553,56,553,75,473,75,text
563,56,598,56,598,70,563,70,text
608,56,712,56,712,76,608,76,text
722,56,808,56,808,72,722,72,text
818,56,948,56,948,82,818,82,text
958,56,1022,56,1022,70,958,70,text
1032,56,1110,56,1110,71,1032,71,text
1120,56,1199,56,1199,82,1120,82,text
21,93,86,93,86,107,21,107,text
96,93,163,93,163,106,96,106,text
173,93,285,93,285,118,173,118,text
295,93,385,93,385,115,295,115,text
395,93,447,93,447,119,395,119,text
457,93,543,93,543,111,457,111,text
553,93,627,93,627,106,553,106,text
637,93,726,93,726,113,637,113,text
736,93,799,93,799,106,736,106,text
809,93,843,93,843,105,809,105,text
853,93,941,93,941,117,853,117,text
951,93,1038,93,1038,106,951,106,text
1048,93,1159,93,1159,114,1048,114,text
1169,93,1225,93,1225,105,1169,105,text
12,129,74,129,74,141,12,141,text
84,129,204,129,204,154,84,154,text
214,129,253,129,253,139,214,139,text
263,129,314,129,314,142,263,142,text
324,129,458,129,458,154,324,154,text
468,129,539,129,539,139,468,139,text
549,129,645,129,645,145,549,145,text
655,129,733,129,733,146,655,146,text
743,129,785,129,785,147,743,147,text
795,129,926,129,926,157,795,157,text
936,129,988,129,988,142,936,142,text
998,129,1101,129,1101,148,998,148,text
1111,129,1216,129,1216,152,1111,152,text
18,167,82,167,82,181,18,181,text
92,167,219,167,219,190,92,190,text
229,167,313,167,313,184,229,184,text
323,167,454,167,454,191,323,191,text
464,167,567,167,567,187,464,187,text
577,167,679,167,679,191,577,191,text
689,167,733,167,733,186,689,186,text
743,167,809,167,809,189,743,189,text
819,167,875,167,875,180,819,180,text
885,167,1010,167,1010,187,885,187,text
1020,167,1099,167,1099,189,1020,189,text
1109,167,1164,167,1164,185,1109,185,text
1174,167,1232,167,1232,178,1174,178,text
5,201,127,201,127,227,5,227,text
137,201,169,201,169,217,137,217,text
179,201,313,201,313,226,179,226,text
323,201,431,201,431,220,323,220,text
441,201,507,201,507,217,441,217,text
