17,10,130,10,130,30,17,30,text
140,10,224,10,224,24,140,24,text
234,10,308,10,308,23,234,23,text
318,10,392,10,392,29,318,29,text
402,10,477,10,477,35,402,35,text
487,10,553,10,553,26,487,26,text
563,10,684,10,684,32,563,32,text
694,10,779,10,779,29,694,29,text
789,10,843,10,843,22,789,22,text
853,10,951,10,951,36,853,36,text
961,10,1067,10,1067,29,961,29,text
1077,10,1122,10,1122,28,1077,28,text
1132,10,1187,10,1187,26,1132,26,text
1197,10,1251,10,1251,23,1197,23,text
20,46,67,46,67,58,20,58,text
77,46,139,46,139,56,77,56,text
149,46,243,46,243,65,149,65,text
253,46,319,46,319,59,253,59,text
329,46,423,46,423,62,329,62,text
433,46,487,46,487,59,433,59,text
497,46,537,46,537,66,497,66,text
547,46,597,46,597,59,547,59,text
607,46,672,46,672,60,607,60,text
682,46,771,46,771,70,682,70,text
781,46,873,46,873,66,781,66,text
883,46,1006,46,1006,75,883,75,text
1016,46,1160,46,1160,71,1016,71,text
1170,46,1217,46,1217,62,1170,62,text
17,85,79,85,79,102,17,102,text
89,85,113,85,113,96,89,96,text
123,85,188,85,188,96,123,96,text
198,85,284,85,284,101,198,101,text
294,85,395,85,395,101,294,101,text
405,85,473,85,473,101,405,101,text
483,85,623,85,623,112,483,112,text
633,85,699,85,699,99,633,99,text
709,85,831,85,831,108,709,108,text
841,85,906,85,906,107,841,107,text
916,85,1049,85,1049,101,916,101,text
1059,85,1102,85,1102,97,1059,97,text
1112,85,1165,85,1165,99,1112,99,text
1175,85,1251,85,1251,100,1175,100,text
21,122,142,122,142,152,21,152,text
152,122,248,122,248,141,152,141,text
258,122,368,122,368,144,258,144,text
378,122,435,122,435,140,378,140,text
445,122,507,122,507,136,445,136,text
517,122,622,122,622,146,517,146,text
632,122,724,122,724,142,632,142,text
734,122,852,122,852,149,734,149,text
862,122,952,122,952,140,862,140,text
962,122,1040,122,1040,137,962,137,text
1050,122,1136,122,1136,139,1050,139,text
1146,122,1215,122,1215,134,1146,134,text
5,162,82,162,82,182,5,182,text
92,162,168,162,168,176,92,176,text
178,162,230,162,230,184,178,184,text
240,162,295,162,295,181,240,181,text
305,162,359,162,359,172,305,172,text
369,162,453,162,453,179,369,179,text
463,162,620,162,620,182,463,182,text
630,162,691,162,691,174,630,174,text
701,162,807,162,807,182,701,182,text
817,162,872,162,872,178,817,178,text
882,162,1012,162,1012,182,882,182,text
1022,162,1114,162,1114,178,1022,178,text
1124,162,1222,162,1222,180,1124,180,text
13,194,132,194,132,217,13,217,text
142,194,262,194,262,220,142,220,text
272,194,346,194,346,211,272,211,text
356,194,501,194,501,222,356,222,text
511,194,613,194,613,214,511,214,text
623,194,719,194,719,213,623,213,text
729,194,788,194,788,205,729,205,text
798,194,817,194,817,206,798,206,text
827,194,877,194,877,213,827,213,text
887,194,1028,194,1028,221,887,221,text
1038,194,1094,194,1094,208,1038,208,text
1104,194,1150,194,1150,206,1104,206,text
22,232,149,232,149,255,22,255,text
159,232,285,232,285,255,159,255,text
295,232,380,232,380,249,295,249,text
390,232,525,232,525,254,390,254,text
535,232,597,232,597,246,535,246,text
607,232,670,232,670,249,607,249,text
680,232,777,232,777,252,680,252,text
787,232,872,232,872,251,787,251,text
882,232,958,232,958,249,882,249,text
968,232,1048,232,1048,248,968,248,text
1058,232,1124,232,1124,243,1058,243,text
1134,232,1230,232,1230,250,1134,250,text
13,267,136,267,136,300,13,300,text
146,267,220,267,220,282,146,282,text
230,267,306,267,306,281,230,281,text
316,267,374,267,374,279,316,279,text
384,267,568,267,568,294,384,294,text
578,267,627,267,627,297,578,297,text
637,267,749,267,749,288,637,288,text
759,267,846,267,846,281,759,281,text
856,267,995,267,995,289,856,289,text
1005,267,1089,267,1089,285,1005,285,text
1099,267,1152,267,1152,296,1099,296,text
1162,267,1223,267,1223,281,1162,281,text
16,310,98,310,98,333,16,333,text
108,310,190,310,190,339,108,339,text
200,310,302,310,302,326,200,326,text
312,310,370,310,370,325,312,325,text
380,310,468,310,468,333,380,333,text
478,310,564,310,564,328,478,328,text
574,310,674,310,674,331,574,331,text
684,310,760,310,760,328,684,328,text
770,310,881,310,881,331,770,331,text
891,310,990,310,990,329,891,329,text
1000,310,1119,310,1119,336,1000,336,text
1129,310,1186,310,1186,321,1129,321,text
8,349,167,349,167,375,8,375,text
177,349,283,349,283,375,177,375,text
293,349,345,349,345,364,293,364,text
355,349,421,349,421,366,355,366,text
431,349,510,349,510,372,431,372,text
520,349,634,349,634,370,520,370,text
644,349,721,349,721,367,644,367,text
731,349,778,349,778,361,731,361,text
788,349,860,349,860,375,788,375,text
870,349,921,349,921,359,870,359,text
931,349,973,349,973,362,931,362,text
983,349,1062,349,1062,370,983,370,text
1072,349,1112,349,1112,369,1072,369,text
1122,349,1200,349,1200,364,1122,364,text
7,385,101,385,101,397,7,397,text
111,385,172,385,172,406,111,406,text
182,385,272,385,272,406,182,406,text
282,385,469,385,469,411,282,411,text
479,385,558,385,558,397,479,397,text
568,385,682,385,682,404,568,404,text
692,385,824,385,824,409,692,409,text
834,385,974,385,974,412,834,412,text
984,385,1144,385,1144,406,984,406,text
1154,385,1249,385,1249,406,1154,406,text
11,422,92,422,92,438,11,438,text
102,422,177,422,177,437,102,437,text
187,422,322,422,322,444,187,444,text
332,422,366,422,366,435,332,435,text
376,422,492,422,492,468,376,468,text
502,422,626,422,626,442,502,442,text
636,422,700,422,700,436,636,436,text
710,422,782,422,782,446,710,446,text
792,422,843,422,843,444,792,444,text
853,422,973,422,973,448,853,448,text
983,422,1016,422,1016,437,983,437,text
1026,422,1102,422,1102,437,1026,437,text
1112,422,1210,422,1210,445,1112,445,text
6,478,90,478,90,496,6,496,text
100,478,231,478,231,503,100,503,text
241,478,351,478,351,499,241,499,text
361,478,461,478,461,504,361,504,text
471,478,582,478,582,501,471,501,text
592,478,692,478,692,495,592,495,text
702,478,741,478,741,489,702,489,text
751,478,835,478,835,494,751,494,text
845,478,956,478,956,511,845,511,text
966,478,1082,478,1082,492,966,492,text
1092,478,1158,478,1158,493,1092,493,text
11,521,105,521,105,543,11,543,text
115,521,229,521,229,545,115,545,text
239,521,316,521,316,538,239,538,text
326,521,383,521,383,536,326,536,text
393,521,570,521,570,551,393,551,text
580,521,643,521,643,534,580,534,text
653,521,705,521,705,538,653,538,text
715,521,913,521,913,546,715,546,text
923,521,1140,521,1140,544,923,544,text
1150,521,1244,521,1244,544,1150,544,text
12,561,53,561,53,578,12,578,text
63,561,116,561,116,581,63,581,text
126,561,191,561,191,575,126,575,text
201,561,268,561,268,577,201,577,text
278,561,352,561,352,579,278,579,text
362,561,449,561,449,578,362,578,text
459,561,545,561,545,578,459,578,text
555,561,636,561,636,583,555,583,text
646,561,741,561,741,588,646,588,text
751,561,790,561,790,571,751,571,text
800,561,912,561,912,581,800,581,text
922,561,1009,561,1009,581,922,581,text
1019,561,1103,561,1103,578,1019,578,text
1113,561,1247,561,1247,586,1113,586,text
24,598,63,598,63,610,24,610,text
73,598,120,598,120,608,73,608,text
130,598,253,598,253,618,130,618,text
263,598,367,598,367,624,263,624,text
377,598,514,598,514,630,377,630,text
524,598,627,598,627,616,524,616,text
637,598,703,598,703,612,637,612,text
713,598,779,598,779,611,713,611,text
789,598,870,598,870,624,789,624,text
880,598,936,598,936,609,880,609,text
946,598,1010,598,1010,614,946,614,text
1020,598,1100,598,1100,615,1020,615,text
