14,20,113,20,113,38,14,38,text
123,20,178,20,178,30,123,30,text
188,20,279,20,279,39,188,39,text
289,20,428,20,428,46,289,46,text
438,20,562,20,562,42,438,42,text
572,20,641,20,641,36,572,36,text
651,20,689,20,689,36,651,36,text
699,20,767,20,767,33,699,33,text
777,20,825,20,825,34,777,34,text
835,20,876,20,876,38,835,38,text
886,20,945,20,945,35,886,35,text
955,20,1085,20,1085,47,955,47,text
1095,20,1202,20,1202,50,1095,50,text
15,60,68,60,68,80,15,80,text
78,60,200,60,200,84,78,84,text
210,60,268,60,268,73,210,73,text
278,60,372,60,372,85,278,85,text
382,60,465,60,465,83,382,83,text
475,60,581,60,581,79,475,79,text
591,60,769,60,769,91,591,91,text
779,60,917,60,917,78,779,78,text
927,60,1041,60,1041,82,927,82,text
1051,60,1168,60,1168,86,1051,86,text
10,101,111,101,111,125,10,125,text
121,101,222,101,222,121,121,121,text
232,101,320,101,320,120,232,120,text
330,101,401,101,401,117,330,117,text
411,101,428,101,428,112,411,112,text
438,101,506,101,506,114,438,114,text
516,101,572,101,572,116,516,116,text
582,101,689,101,689,119,582,119,text
699,101,761,101,761,118,699,118,text
771,101,802,101,802,119,771,119,text
812,101,926,101,926,123,812,123,text
936,101,1087,101,1087,128,936,128,text
1097,101,1183,101,1183,118,1097,118,text
21,138,138,138,138,156,21,156,text
148,138,261,138,261,159,148,159,text
271,138,341,138,341,150,271,150,text
351,138,457,138,457,153,351,153,text
467,138,501,138,501,151,467,151,text
511,138,587,138,587,153,511,153,text
597,138,718,138,718,161,597,161,text
728,138,791,138,791,153,728,153,text
801,138,917,138,917,158,801,158,text
927,138,1057,138,1057,162,927,162,text
1067,138,1137,138,1137,161,1067,161,text
1147,138,1236,138,1236,162,1147,162,text
19,172,136,172,136,201,19,201,text
146,172,196,172,196,185,146,185,text
206,172,259,172,259,184,206,184,text
269,172,338,172,338,186,269,186,text
348,172,425,172,425,190,348,190,text
435,172,494,172,494,184,435,184,text
504,172,573,172,573,201,504,201,text
583,172,680,172,680,188,583,188,text
690,172,756,172,756,188,690,188,text
766,172,822,172,822,182,766,182,text
832,172,915,172,915,190,832,190,text
925,172,987,172,987,184,925,184,text
997,172,1128,172,1128,197,997,197,text
21,213,147,213,147,240,21,240,text
157,213,220,213,220,231,157,231,text
230,213,355,213,355,235,230,235,text
365,213,433,213,433,237,365,237,text
443,213,545,213,545,232,443,232,text
555,213,677,213,677,235,555,235,text
687,213,784,213,784,234,687,234,text
794,213,847,213,847,226,794,226,text
857,213,922,213,922,226,857,226,text
932,213,1028,213,1028,232,932,232,text
1038,213,1105,213,1105,228,1038,228,text
1115,213,1163,213,1163,227,1115,227,text
1173,213,1206,213,1206,224,1173,224,text
7,250,91,250,91,270,7,270,text
101,250,165,250,165,264,101,264,text
175,250,279,250,279,270,175,270,text
289,250,411,250,411,277,289,277,text
421,250,512,250,512,272,421,272,text
522,250,654,250,654,276,522,276,text
664,250,720,250,720,261,664,261,text
730,250,808,250,808,271,730,271,text
818,250,868,250,868,262,818,262,text
878,250,936,250,936,267,878,267,text
946,250,1028,250,1028,268,946,268,text
1038,250,1131,250,1131,270,1038,270,text
1141,250,1213,250,1213,264,1141,264,text
22,287,94,287,94,303,22,303,text
104,287,177,287,177,301,104,301,text
187,287,242,287,242,310,187,310,text
252,287,357,287,357,307,252,307,text
367,287,447,287,447,313,367,313,text
457,287,486,287,486,308,457,308,text
496,287,578,287,578,303,496,303,text
588,287,693,287,693,309,588,309,text
703,287,799,287,799,306,703,306,text
809,287,890,287,890,302,809,302,text
900,287,1000,287,1000,315,900,315,text
1010,287,1071,287,1071,308,1010,308,text
1081,287,1138,287,1138,297,1081,297,text
1148,287,1239,287,1239,307,1148,307,text
17,325,92,325,92,344,17,344,text
102,325,201,325,201,341,102,341,text
211,325,340,325,340,347,211,347,text
350,325,492,325,492,352,350,352,text
502,325,615,325,615,345,502,345,text
625,325,683,325,683,339,625,339,text
693,325,752,325,752,349,693,349,text
762,325,802,325,802,334,762,334,text
812,325,931,325,931,349,812,349,text
941,325,1045,325,1045,344,941,344,text
1055,325,1130,325,1130,342,1055,342,text
1140,325,1215,325,1215,340,1140,340,text
12,362,76,362,76,376,12,376,text
86,362,148,362,148,376,86,376,text
158,362,262,362,262,388,158,388,text
272,362,346,362,346,375,272,375,text
356,362,467,362,467,378,356,378,text
477,362,563,362,563,380,477,380,text
573,362,688,362,688,390,573,390,text
698,362,790,362,790,390,698,390,text
800,362,860,362,860,373,800,373,text
870,362,939,362,939,376,870,376,text
949,362,1056,362,1056,386,949,386,text
1066,362,1142,362,1142,378,1066,378,text
1152,362,1260,362,1260,387,1152,387,text
17,400,84,400,84,416,17,416,text
94,400,150,400,150,411,94,411,text
160,400,274,400,274,422,160,422,text
284,400,386,400,386,418,284,418,text
396,400,472,400,472,413,396,413,text
482,400,564,400,564,419,482,419,text
574,400,648,400,648,414,574,414,text
658,400,757,400,757,418,658,418,text
767,400,829,400,829,419,767,419,text
839,400,937,400,937,421,839,421,text
947,400,1075,400,1075,429,947,429,text
1085,400,1127,400,1127,415,1085,415,text
16,439,53,439,53,451,16,451,text
63,439,101,439,101,453,63,453,text
111,439,189,439,189,454,111,454,text
199,439,293,439,293,458,199,458,text
303,439,393,439,393,458,303,458,text
403,439,467,439,467,451,403,451,text
477,439,561,439,561,459,477,459,text
571,439,643,439,643,452,571,452,text
653,439,743,439,743,459,653,459,text
753,439,842,439,842,456,753,456,text
