13,21,69,21,69,53,13,53,text
79,21,190,21,190,50,79,50,text
200,21,303,21,303,40,200,40,text
313,21,385,21,385,35,313,35,text
395,21,443,21,443,31,395,31,text
453,21,507,21,507,32,453,32,text
517,21,650,21,650,44,517,44,text
660,21,765,21,765,42,660,42,text
775,21,868,21,868,41,775,41,text
878,21,991,21,991,44,878,44,text
1001,21,1133,21,1133,48,1001,48,text
1143,21,1207,21,1207,46,1143,46,text
9,63,90,63,90,75,9,75,text
100,63,156,63,156,75,100,75,text
166,63,230,63,230,75,166,75,text
240,63,364,63,364,86,240,86,text
374,63,430,63,430,74,374,74,text
440,63,565,63,565,88,440,88,text
575,63,686,63,686,84,575,84,text
696,63,767,63,767,80,696,80,text
777,63,840,63,840,86,777,86,text
850,63,907,63,907,82,850,82,text
917,63,1008,63,1008,84,917,84,text
1018,63,1132,63,1132,85,1018,85,text
1142,63,1201,63,1201,74,1142,74,text
16,98,124,98,124,119,16,119,text
134,98,210,98,210,113,134,113,text
220,98,282,98,282,118,220,118,text
292,98,366,98,366,113,292,113,text
376,98,507,98,507,119,376,119,text
517,98,578,98,578,118,517,118,text
588,98,686,98,686,116,588,116,text
696,98,780,98,780,116,696,116,text
790,98,876,98,876,123,790,123,text
886,98,945,98,945,120,886,120,text
955,98,1034,98,1034,110,955,110,text
1044,98,1170,98,1170,127,1044,127,text
1180,98,1236,98,1236,109,1180,109,text
17,137,156,137,156,164,17,164,text
166,137,312,137,312,164,166,164,text
322,137,401,137,401,160,322,160,text
411,137,453,137,453,149,411,149,text
463,137,550,137,550,156,463,156,text
560,137,664,137,664,160,560,160,text
674,137,750,137,750,152,674,152,text
760,137,872,137,872,166,760,166,text
882,137,945,137,945,148,882,148,text
955,137,988,137,988,155,955,155,text
998,137,1060,137,1060,167,998,167,text
1070,137,1147,137,1147,157,1070,157,text
1157,137,1179,137,1179,155,1157,155,text
1189,137,1245,137,1245,148,1189,148,text
10,177,41,177,41,190,10,190,text
51,177,110,177,110,191,51,191,text
120,177,204,177,204,191,120,191,text
214,177,277,177,277,194,214,194,text
287,177,439,177,439,202,287,202,text
449,177,523,177,523,191,449,191,text
533,177,599,177,599,191,533,191,text
609,177,714,177,714,203,609,203,text
724,177,798,177,798,191,724,191,text
808,177,979,177,979,209,808,209,text
989,177,1027,177,1027,194,989,194,text
1037,177,1149,177,1149,204,1037,204,text
1159,177,1215,177,1215,188,1159,188,text
