9,20,107,20,107,37,9,37,text
117,20,149,20,149,34,117,34,text
159,20,300,20,300,46,159,46,text
310,20,424,20,424,41,310,41,text
434,20,528,20,528,40,434,40,text
538,20,603,20,603,31,538,31,text
613,20,664,20,664,39,613,39,text
674,20,745,20,745,39,674,39,text
755,20,859,20,859,49,755,49,text
869,20,919,20,919,36,869,36,text
5,59,129,59,129,82,5,82,text
139,59,221,59,221,75,139,75,text
231,59,307,59,307,74,231,74,text
317,59,386,59,386,72,317,72,text
396,59,497,59,497,76,396,76,text
507,59,639,59,639,84,507,84,text
649,59,706,59,706,69,649,69,text
716,59,826,59,826,80,716,80,text
836,59,908,59,908,75,836,75,text
918,59,962,59,962,75,918,75,text
10,94,135,94,135,118,10,118,text
145,94,237,94,237,116,145,116,text
247,94,298,94,298,106,247,106,text
308,94,407,94,407,111,308,111,text
417,94,524,94,524,115,417,115,text
534,94,613,94,613,112,534,112,text
623,94,719,94,719,113,623,113,text
729,94,841,94,841,119,729,119,text
851,94,948,94,948,113,851,113,text
8,129,91,129,91,150,8,150,text
101,129,204,129,204,151,101,151,text
214,129,269,129,269,146,214,146,text
279,129,403,129,403,153,279,153,text
413,129,547,129,547,151,413,151,text
557,129,670,129,670,146,557,146,text
680,129,756,129,756,146,680,146,text
766,129,908,129,908,156,766,156,text
20,166,101,166,101,184,20,184,text
111,166,149,166,149,181,111,181,text
159,166,188,166,188,177,159,177,text
198,166,338,166,338,195,198,195,text
348,166,424,166,424,180,348,180,text
434,166,555,166,555,189,434,189,text
565,166,701,166,701,192,565,192,text
711,166,835,166,835,190,711,190,text
845,166,952,166,952,184,845,184,text
16,205,126,205,126,232,16,232,text
136,205,185,205,185,233,136,233,text
195,205,302,205,302,227,195,227,text
312,205,385,205,385,219,312,219,text
395,205,489,205,489,222,395,222,text
499,205,575,205,575,219,499,219,text
585,205,633,205,633,218,585,218,text
643,205,727,205,727,227,643,227,text
737,205,765,205,765,221,737,221,text
775,205,957,205,957,230,775,230,text
14,243,88,243,88,258,14,258,text
98,243,177,243,177,270,98,270,text
187,243,304,243,304,266,187,266,text
314,243,401,243,401,258,314,258,text
411,243,499,243,499,261,411,261,text
509,243,551,243,551,257,509,257,text
561,243,742,243,742,271,561,271,text
752,243,777,243,777,254,752,254,text
787,243,848,243,848,259,787,259,text
858,243,928,243,928,262,858,262,text
8,281,82,281,82,296,8,296,text
92,281,206,281,206,302,92,302,text
216,281,278,281,278,299,216,299,text
288,281,349,281,349,293,288,293,text
359,281,573,281,573,310,359,310,text
583,281,629,281,629,306,583,306,text
639,281,725,281,725,296,639,296,text
735,281,899,281,899,304,735,304,text
24,320,136,320,136,340,24,340,text
146,320,224,320,224,338,146,338,text
234,320,296,320,296,332,234,332,text
306,320,434,320,434,344,306,344,text
444,320,565,320,565,342,444,342,text
575,320,625,320,625,332,575,332,text
635,320,761,320,761,344,635,344,text
771,320,825,320,825,333,771,333,text
835,320,928,320,928,338,835,338,text
22,354,50,354,50,364,22,364,text
60,354,89,354,89,369,60,369,text
99,354,194,354,194,373,99,373,text
204,354,272,354,272,377,204,377,text
282,354,427,354,427,385,282,385,text
437,354,501,354,501,371,437,371,text
511,354,653,354,653,381,511,381,text
663,354,722,354,722,365,663,365,text
732,354,774,354,774,371,732,371,text
784,354,865,354,865,368,784,368,text
875,354,925,354,925,363,875,363,text
935,354,971,354,971,368,935,368,text
20,395,89,395,89,415,20,415,text
99,395,203,395,203,418,99,418,text
213,395,358,395,358,419,213,419,text
368,395,444,395,444,412,368,412,text
454,395,537,395,537,417,454,417,text
547,395,608,395,608,424,547,424,text
618,395,684,395,684,409,618,409,text
694,395,832,395,832,422,694,422,text
842,395,896,395,896,406,842,406,text
906,395,973,395,973,410,906,410,text
24,434,140,434,140,455,24,455,text
150,434,262,434,262,455,150,455,text
272,434,386,434,386,459,272,459,text
396,434,491,434,491,455,396,455,text
501,434,605,434,605,453,501,453,text
615,434,681,434,681,449,615,449,text
691,434,833,434,833,461,691,461,text
843,434,910,434,910,448,843,448,text
15,471,63,471,63,484,15,484,text
73,471,187,471,187,486,73,486,text
197,471,233,471,233,486,197,486,text
243,471,344,471,344,492,243,492,text
354,471,462,471,462,492,354,492,text
472,471,564,471,564,493,472,493,text
574,471,629,471,629,480,574,480,text
639,471,741,471,741,491,639,491,text
751,471,837,471,837,490,751,490,text
847,471,913,471,913,495,847,495,text
10,506,45,506,45,517,10,517,text
55,506,144,506,144,522,55,522,text
154,506,234,506,234,525,154,525,text
244,506,325,506,325,519,244,519,text
335,506,399,506,399,520,335,520,text
409,506,513,506,513,525,409,525,text
523,506,617,506,617,522,523,522,text
627,506,666,506,666,521,627,521,text
676,506,774,506,774,524,676,524,text
784,506,891,506,891,526,784,526,text
13,548,80,548,80,562,13,562,text
90,548,195,548,195,572,90,572,text
205,548,260,548,260,564,205,564,text
270,548,374,548,374,565,270,565,text
384,548,444,548,444,568,384,568,text
454,548,560,548,560,567,454,567,text
570,548,631,548,631,561,570,561,text
641,548,760,548,760,572,641,572,text
770,548,865,548,865,569,770,569,text
6,585,89,585,89,603,6,603,text
99,585,219,585,219,605,99,605,text
229,585,263,585,263,596,229,596,text
273,585,398,585,398,613,273,613,text
408,585,513,585,513,608,408,608,text
523,585,544,585,544,595,523,595,text
554,585,627,585,627,600,554,600,text
637,585,687,585,687,595,637,595,text
697,585,790,585,790,602,697,602,text
800,585,883,585,883,601,800,601,text
893,585,967,585,967,601,893,601,text
14,623,140,623,140,647,14,647,text
150,623,226,623,226,637,150,637,text
236,623,315,623,315,638,236,638,text
325,623,376,623,376,641,325,641,text
386,623,492,623,492,646,386,646,text
502,623,560,623,560,635,502,635,text
570,623,674,623,674,644,570,644,text
684,623,770,623,770,640,684,640,text
780,623,912,623,912,650,780,650,text
15,660,135,660,135,686,15,686,text
145,660,207,660,207,676,145,676,text
217,660,309,660,309,678,217,678,text
319,660,421,660,421,682,319,682,text
431,660,483,660,483,674,431,674,text
493,660,615,660,615,686,493,686,text
625,660,749,660,749,684,625,684,text
759,660,883,660,883,683,759,683,text
