14,7,146,7,146,33,14,33,text
156,7,232,7,232,21,156,21,text
242,7,306,7,306,35,242,35,text
316,7,555,7,555,31,316,31,text
565,7,661,7,661,23,565,23,text
671,7,712,7,712,19,671,19,text
722,7,831,7,831,27,722,27,text
841,7,934,7,934,20,841,20,text
23,45,98,45,98,70,23,70,text
108,45,184,45,184,60,108,60,text
194,45,288,45,288,64,194,64,text
298,45,355,45,355,62,298,62,text
365,45,478,45,478,68,365,68,text
488,45,616,45,616,66,488,66,text
626,45,759,45,759,63,626,63,text
769,45,882,45,882,66,769,66,text
6,80,70,80,70,95,6,95,text
80,80,124,80,124,93,80,93,text
134,80,216,80,216,96,134,96,text
226,80,340,80,340,97,226,97,text
350,80,426,80,426,92,350,92,text
436,80,482,80,482,92,436,92,text
492,80,575,80,575,104,492,104,text
585,80,642,80,642,99,585,99,text
652,80,773,80,773,101,652,101,text
783,80,906,80,906,107,783,107,text
6,117,80,117,80,138,6,138,text
90,117,186,117,186,135,90,135,text
196,117,328,117,328,144,196,144,text
338,117,440,117,440,142,338,142,text
450,117,576,117,576,138,450,138,text
586,117,681,117,681,133,586,133,text
691,117,821,117,821,145,691,145,text
831,117,972,117,972,143,831,143,text
16,155,72,155,72,168,16,168,text
82,155,197,155,197,177,82,177,text
207,155,331,155,331,179,207,179,text
341,155,484,155,484,177,341,177,text
494,155,537,155,537,171,494,171,text
547,155,619,155,619,173,547,173,text
629,155,700,155,700,167,629,167,text
710,155,848,155,848,182,710,182,text
858,155,921,155,921,181,858,181,text
5,192,96,192,96,210,5,210,text
106,192,178,192,178,205,106,205,text
188,192,280,192,280,214,188,214,text
290,192,374,192,374,208,290,208,text
384,192,449,192,449,215,384,215,text
459,192,551,192,551,212,459,212,text
561,192,610,192,610,210,561,210,text
620,192,724,192,724,211,620,211,text
734,192,802,192,802,207,734,207,text
812,192,904,192,904,208,812,208,text
914,192,970,192,970,207,914,207,text
10,225,86,225,86,247,10,247,text
96,225,188,225,188,255,96,255,text
198,225,233,225,233,244,198,244,text
243,225,276,225,276,246,243,246,text
286,225,392,225,392,244,286,244,text
402,225,486,225,486,241,402,241,text
496,225,554,225,554,238,496,238,text
564,225,638,225,638,254,564,254,text
648,225,765,225,765,247,648,247,text
775,225,809,225,809,237,775,237,text
819,225,903,225,903,245,819,245,text
913,225,966,225,966,242,913,242,text
21,265,69,265,69,280,21,280,text
79,265,166,265,166,289,79,289,text
176,265,270,265,270,283,176,283,text
280,265,331,265,331,277,280,277,text
341,265,463,265,463,288,341,288,text
473,265,575,265,575,287,473,287,text
585,265,679,265,679,285,585,285,text
689,265,783,265,783,285,689,285,text
793,265,861,265,861,277,793,277,text
11,301,97,301,97,318,11,318,text
107,301,186,301,186,328,107,328,text
196,301,280,301,280,319,196,319,text
290,301,355,301,355,313,290,313,text
365,301,551,301,551,324,365,324,text
561,301,634,301,634,313,561,313,text
644,301,719,301,719,317,644,317,text
729,301,756,301,756,312,729,312,text
766,301,889,301,889,328,766,328,text
899,301,965,301,965,317,899,317,text
19,338,100,338,100,357,19,357,text
110,338,172,338,172,350,110,350,text
182,338,288,338,288,358,182,358,text
298,338,345,338,345,351,298,351,text
355,338,398,338,398,348,355,348,text
408,338,492,338,492,354,408,354,text
502,338,588,338,588,355,502,355,text
598,338,670,338,670,351,598,351,text
680,338,769,338,769,355,680,355,text
779,338,892,338,892,367,779,367,text
902,338,937,338,937,350,902,350,text
10,377,124,377,124,397,10,397,text
134,377,177,377,177,395,134,395,text
187,377,253,377,253,391,187,391,text
263,377,280,377,280,388,263,388,text
290,377,353,377,353,390,290,390,text
363,377,402,377,402,390,363,390,text
412,377,478,377,478,391,412,391,text
488,377,543,377,543,398,488,398,text
553,377,644,377,644,402,553,402,text
654,377,743,377,743,396,654,396,text
753,377,791,377,791,399,753,399,text
801,377,859,377,859,397,801,397,text
21,412,124,412,124,430,21,430,text
134,412,225,412,225,435,134,435,text
235,412,288,412,288,422,235,422,text
298,412,364,412,364,425,298,425,text
374,412,460,412,460,428,374,428,text
470,412,554,412,554,431,470,431,text
564,412,688,412,688,436,564,436,text
698,412,792,412,792,435,698,435,text
802,412,940,412,940,435,802,435,text
24,446,76,446,76,462,24,462,text
86,446,206,446,206,468,86,468,text
216,446,317,446,317,463,216,463,text
327,446,419,446,419,462,327,462,text
429,446,490,446,490,460,429,460,text
500,446,608,446,608,473,500,473,text
618,446,721,446,721,465,618,465,text
731,446,860,446,860,475,731,475,text
870,446,977,446,977,469,870,469,text
10,485,96,485,96,503,10,503,text
106,485,166,485,166,504,106,504,text
176,485,268,485,268,505,176,505,text
278,485,405,485,405,507,278,507,text
415,485,471,485,471,496,415,496,text
481,485,546,485,546,504,481,504,text
556,485,679,485,679,514,556,514,text
689,485,742,485,742,501,689,501,text
752,485,830,485,830,502,752,502,text
840,485,944,485,944,504,840,504,text
11,524,42,524,42,542,11,542,text
52,524,138,524,138,540,52,540,text
148,524,260,524,260,553,148,553,text
270,524,334,524,334,534,270,534,text
344,524,465,524,465,545,344,545,text
475,524,589,524,589,546,475,546,text
599,524,694,524,694,544,599,544,text
704,524,726,524,726,538,704,538,text
736,524,841,524,841,544,736,544,text
851,524,906,524,906,534,851,534,text
6,563,102,563,102,582,6,582,text
112,563,224,563,224,583,112,583,text
234,563,286,563,286,575,234,575,text
296,563,333,563,333,577,296,577,text
343,563,400,563,400,574,343,574,text
410,563,482,563,482,588,410,588,text
492,563,580,563,580,582,492,582,text
590,563,691,563,691,583,590,583,text
701,563,866,563,866,591,701,591,text
24,601,80,601,80,612,24,612,text
90,601,166,601,166,615,90,615,text
176,601,256,601,256,617,176,617,text
266,601,389,601,389,623,266,623,text
399,601,513,601,513,622,399,622,text
523,601,609,601,609,619,523,619,text
619,601,709,601,709,618,619,618,text
719,601,841,601,841,621,719,621,text
851,601,908,601,908,616,851,616,text
22,642,108,642,108,661,22,661,text
118,642,151,642,151,663,118,663,text
161,642,261,642,261,652,161,652,text
271,642,375,642,375,663,271,663,text
385,642,463,642,463,660,385,660,text
473,642,575,642,575,659,473,659,text
585,642,677,642,677,657,585,657,text
687,642,748,642,748,656,687,656,text
758,642,827,642,827,656,758,656,text
837,642,925,642,925,663,837,663,text
8,673,62,673,62,686,8,686,text
72,673,146,673,146,686,72,686,text
156,673,232,673,232,692,156,692,text
242,673,366,673,366,697,242,697,text
376,673,467,673,467,702,376,702,text
477,673,573,673,573,694,477,694,text
