14,5,55,5,55,18,14,18,text
65,5,129,5,129,18,65,18,text
139,5,231,5,231,29,139,29,text
241,5,351,5,351,25,241,25,text
361,5,445,5,445,20,361,20,text
455,5,514,5,514,16,455,16,text
524,5,609,5,609,37,524,37,text
619,5,715,5,715,26,619,26,text
725,5,816,5,816,28,725,28,text
826,5,885,5,885,18,826,18,text
8,47,43,47,43,64,8,64,text
53,47,151,47,151,74,53,74,text
161,47,247,47,247,61,161,61,text
257,47,321,47,321,61,257,61,text
331,47,396,47,396,62,331,62,text
406,47,559,47,559,74,406,74,text
569,47,595,47,595,63,569,63,text
605,47,709,47,709,69,605,69,text
719,47,859,47,859,73,719,73,text
869,47,953,47,953,68,869,68,text
12,84,98,84,98,101,12,101,text
108,84,153,84,153,98,108,98,text
163,84,322,84,322,104,163,104,text
332,84,400,84,400,97,332,97,text
410,84,502,84,502,102,410,102,text
512,84,584,84,584,101,512,101,text
594,84,688,84,688,107,594,107,text
698,84,791,84,791,100,698,100,text
801,84,862,84,862,107,801,107,text
872,84,950,84,950,106,872,106,text
13,117,134,117,134,141,13,141,text
144,117,213,117,213,129,144,129,text
223,117,329,117,329,137,223,137,text
339,117,487,117,487,144,339,144,text
497,117,575,117,575,140,497,140,text
585,117,658,117,658,146,585,146,text
668,117,757,117,757,132,668,132,text
767,117,827,117,827,133,767,133,text
837,117,902,117,902,127,837,127,text
6,156,118,156,118,179,6,179,text
128,156,252,156,252,176,128,176,text
262,156,362,156,362,174,262,174,text
372,156,486,156,486,185,372,185,text
496,156,582,156,582,173,496,173,text
592,156,685,156,685,182,592,182,text
695,156,797,156,797,181,695,181,text
807,156,890,156,890,170,807,170,text
18,195,71,195,71,215,18,215,text
81,195,135,195,135,204,81,204,text
145,195,188,195,188,210,145,210,text
198,195,294,195,294,211,198,211,text
304,195,412,195,412,216,304,216,text
422,195,512,195,512,212,422,212,text
522,195,578,195,578,206,522,206,text
588,195,694,195,694,215,588,215,text
704,195,825,195,825,224,704,224,text
835,195,856,195,856,208,835,208,text
866,195,931,195,931,205,866,205,text
19,234,104,234,104,257,19,257,text
114,234,181,234,181,250,114,250,text
191,234,275,234,275,250,191,250,text
285,234,327,234,327,249,285,249,text
337,234,467,234,467,253,337,253,text
477,234,526,234,526,250,477,250,text
536,234,643,234,643,256,536,256,text
653,234,764,234,764,259,653,259,text
774,234,845,234,845,249,774,249,text
855,234,941,234,941,252,855,252,text
17,270,51,270,51,283,17,283,text
61,270,147,270,147,287,61,287,text
157,270,195,270,195,295,157,295,text
205,270,299,270,299,288,205,288,text
309,270,395,270,395,287,309,287,text
405,270,461,270,461,284,405,284,text
471,270,604,270,604,295,471,295,text
614,270,669,270,669,284,614,284,text
679,270,759,270,759,293,679,293,text
769,270,888,270,888,290,769,290,text
5,305,109,305,109,328,5,328,text
119,305,183,305,183,319,119,319,text
193,305,252,305,252,316,193,316,text
262,305,317,305,317,327,262,327,text
327,305,360,305,360,318,327,318,text
370,305,432,305,432,323,370,323,text
442,305,490,305,490,322,442,322,text
500,305,568,305,568,318,500,318,text
578,305,704,305,704,328,578,328,text
714,305,783,305,783,320,714,320,text
793,305,916,305,916,323,793,323,text
7,338,34,338,34,353,7,353,text
44,338,166,338,166,364,44,364,text
176,338,294,338,294,365,176,365,text
304,338,440,338,440,363,304,363,text
450,338,582,338,582,364,450,364,text
592,338,672,338,672,353,592,353,text
682,338,807,338,807,357,682,357,text
817,338,913,338,913,357,817,357,text
6,375,96,375,96,391,6,391,text
106,375,184,375,184,404,106,404,text
194,375,247,375,247,391,194,391,text
257,375,333,375,333,390,257,390,text
343,375,446,375,446,398,343,398,text
456,375,561,375,561,394,456,394,text
571,375,680,375,680,392,571,392,text
690,375,732,375,732,386,690,386,text
742,375,815,375,815,389,742,389,text
825,375,924,375,924,392,825,392,text
13,414,119,414,119,437,13,437,text
129,414,231,414,231,435,129,435,text
241,414,345,414,345,435,241,435,text
355,414,405,414,405,429,355,429,text
415,414,469,414,469,426,415,426,text
479,414,515,414,515,430,479,430,text
525,414,664,414,664,440,525,440,text
674,414,754,414,754,432,674,432,text
764,414,881,414,881,435,764,435,text
891,414,977,414,977,431,891,431,text
10,450,112,450,112,469,10,469,text
122,450,248,450,248,473,122,473,text
258,450,360,450,360,474,258,474,text
370,450,430,450,430,460,370,460,text
440,450,523,450,523,466,440,466,text
533,450,558,450,558,471,533,471,text
568,450,644,450,644,464,568,464,text
654,450,780,450,780,473,654,473,text
790,450,867,450,867,467,790,467,text
7,484,90,484,90,503,7,503,text
100,484,196,484,196,506,100,506,text
206,484,270,484,270,499,206,499,text
280,484,330,484,330,504,280,504,text
340,484,442,484,442,504,340,504,text
452,484,554,484,554,509,452,509,text
564,484,626,484,626,496,564,496,text
636,484,702,484,702,500,636,500,text
712,484,825,484,825,502,712,502,text
835,484,947,484,947,508,835,508,text
18,519,201,519,201,544,18,544,text
211,519,351,519,351,545,211,545,text
361,519,419,519,419,533,361,533,text
429,519,518,519,518,548,429,548,text
528,519,629,519,629,544,528,544,text
639,519,742,519,742,539,639,539,text
752,519,841,519,841,534,752,534,text
851,519,947,519,947,537,851,537,text
15,558,115,558,115,580,15,580,text
125,558,166,558,166,574,125,574,text
176,558,217,558,217,571,176,571,text
227,558,351,558,351,582,227,582,text
361,558,428,558,428,571,361,571,text
438,558,516,558,516,578,438,578,text
526,558,580,558,580,569,526,569,text
590,558,629,558,629,571,590,571,text
639,558,741,558,741,578,639,578,text
751,558,835,558,835,573,751,573,text
845,558,918,558,918,576,845,576,text
