14,23,154,23,154,52,14,52,text
164,23,255,23,255,41,164,41,text
265,23,360,23,360,44,265,44,text
370,23,424,23,424,43,370,43,text
434,23,550,23,550,44,434,44,text
560,23,635,23,635,40,560,40,text
645,23,764,23,764,44,645,44,text
774,23,830,23,830,35,774,35,text
840,23,972,23,972,50,840,50,text
7,62,120,62,120,79,7,79,text
130,62,239,62,239,84,130,84,text
249,62,353,62,353,82,249,82,text
363,62,391,62,391,78,363,78,text
401,62,479,62,479,89,401,89,text
489,62,583,62,583,79,489,79,text
593,62,712,62,712,84,593,84,text
722,62,808,62,808,81,722,81,text
818,62,944,62,944,92,818,92,text
11,102,71,102,71,112,11,112,text
81,102,199,102,199,124,81,124,text
209,102,323,102,323,123,209,123,text
333,102,432,102,432,133,333,133,text
442,102,510,102,510,115,442,115,text
520,102,630,102,630,123,520,123,text
640,102,766,102,766,126,640,126,text
776,102,841,102,841,114,776,114,text
851,102,949,102,949,115,851,115,text
5,143,19,143,19,158,5,158,text
29,143,161,143,161,169,29,169,text
171,143,205,143,205,159,171,159,text
215,143,329,143,329,166,215,166,text
339,143,368,143,368,162,339,162,text
378,143,425,143,425,161,378,161,text
435,143,547,143,547,163,435,163,text
557,143,688,143,688,167,557,167,text
698,143,731,143,731,156,698,156,text
741,143,816,143,816,162,741,162,text
826,143,916,143,916,160,826,160,text
22,179,124,179,124,198,22,198,text
134,179,248,179,248,202,134,202,text
258,179,364,179,364,197,258,197,text
374,179,517,179,517,209,374,209,text
527,179,671,179,671,209,527,209,text
681,179,761,179,761,193,681,193,text
771,179,856,179,856,200,771,200,text
866,179,920,179,920,202,866,202,text
15,219,72,219,72,234,15,234,text
82,219,212,219,212,246,82,246,text
222,219,358,219,358,246,222,246,text
368,219,424,219,424,237,368,237,text
434,219,530,219,530,238,434,238,text
540,219,680,219,680,246,540,246,text
690,219,792,219,792,245,690,245,text
802,219,888,219,888,234,802,234,text
21,256,111,256,111,271,21,271,text
121,256,185,256,185,274,121,274,text
195,256,287,256,287,275,195,275,text
297,256,367,256,367,275,297,275,text
377,256,469,256,469,275,377,275,text
479,256,531,256,531,270,479,270,text
541,256,622,256,622,273,541,273,text
632,256,685,256,685,265,632,265,text
695,256,753,256,753,266,695,266,text
763,256,853,256,853,274,763,274,text
863,256,919,256,919,274,863,274,text
929,256,976,256,976,269,929,269,text
8,285,128,285,128,309,8,309,text
138,285,247,285,247,306,138,306,text
257,285,335,285,335,306,257,306,text
345,285,467,285,467,305,345,305,text
477,285,560,285,560,309,477,309,text
570,285,632,285,632,298,570,298,text
642,285,734,285,734,304,642,304,text
744,285,810,285,810,297,744,297,text
820,285,926,285,926,305,820,305,text
936,285,970,285,970,298,936,298,text
9,319,120,319,120,340,9,340,text
130,319,224,319,224,337,130,337,text
234,319,293,319,293,333,234,333,text
303,319,361,319,361,330,303,330,text
371,319,445,319,445,333,371,333,text
455,319,616,319,616,350,455,350,text
626,319,715,319,715,335,626,335,text
725,319,800,319,800,333,725,333,text
810,319,859,319,859,332,810,332,text
24,360,135,360,135,378,24,378,text
145,360,197,360,197,376,145,376,text
207,360,261,360,261,373,207,373,text
271,360,329,360,329,375,271,375,text
339,360,462,360,462,386,339,386,text
472,360,532,360,532,372,472,372,text
542,360,657,360,657,383,542,383,text
667,360,736,360,736,373,667,373,text
746,360,824,360,824,375,746,375,text
834,360,892,360,892,380,834,380,text
902,360,960,360,960,371,902,371,text
16,396,138,396,138,422,16,422,text
148,396,243,396,243,417,148,417,text
253,396,291,396,291,410,253,410,text
301,396,407,396,407,418,301,418,text
417,396,499,396,499,422,417,422,text
509,396,617,396,617,420,509,420,text
627,396,701,396,701,411,627,411,text
711,396,809,396,809,413,711,413,text
819,396,875,396,875,406,819,406,text
885,396,943,396,943,407,885,407,text
24,432,81,432,81,443,24,443,text
91,432,139,432,139,445,91,445,text
149,432,273,432,273,455,149,455,text
283,432,358,432,358,453,283,453,text
368,432,443,432,443,452,368,452,text
453,432,647,432,647,452,453,452,text
657,432,711,432,711,441,657,441,text
721,432,825,432,825,454,721,454,text
835,432,921,432,921,447,835,447,text
20,465,152,465,152,492,20,492,text
162,465,250,465,250,482,162,482,text
260,465,337,465,337,482,260,482,text
347,465,480,465,480,489,347,489,text
490,465,516,465,516,477,490,477,text
526,465,607,465,607,493,526,493,text
617,465,670,465,670,486,617,486,text
680,465,781,465,781,482,680,482,text
791,465,862,465,862,481,791,481,text
872,465,943,465,943,484,872,484,text
17,503,91,503,91,527,17,527,text
101,503,229,503,229,526,101,526,text
239,503,351,503,351,523,239,523,text
361,503,429,503,429,516,361,516,text
439,503,537,503,537,519,439,519,text
547,503,629,503,629,517,547,517,text
639,503,688,503,688,515,639,515,text
698,503,824,503,824,521,698,521,text
834,503,891,503,891,520,834,520,text
23,537,55,537,55,552,23,552,text
65,537,141,537,141,554,65,554,text
151,537,209,537,209,566,151,566,text
219,537,347,537,347,558,219,558,text
357,537,424,537,424,561,357,561,text
434,537,480,537,480,558,434,558,text
490,537,574,537,574,555,490,555,text
584,537,655,537,655,550,584,550,text
665,537,749,537,749,555,665,555,text
759,537,855,537,855,555,759,555,text
8,576,62,576,62,587,8,587,text
72,576,202,576,202,605,72,605,text
212,576,314,576,314,595,212,595,text
324,576,428,576,428,603,324,603,text
438,576,522,576,522,593,438,593,text
532,576,628,576,628,595,532,595,text
638,576,736,576,736,595,638,595,text
746,576,863,576,863,604,746,604,text
24,615,146,615,146,642,24,642,text
156,615,240,615,240,647,156,647,text
250,615,345,615,345,640,250,640,text
355,615,499,615,499,642,355,642,text
509,615,633,615,633,638,509,638,text
643,615,709,615,709,630,643,630,text
719,615,803,615,803,632,719,632,text
813,615,848,615,848,636,813,636,text
858,615,932,615,932,630,858,630,text
7,657,88,657,88,674,7,674,text
98,657,234,657,234,684,98,684,text
244,657,358,657,358,679,244,679,text
368,657,509,657,509,686,368,686,text
519,657,613,657,613,675,519,675,text
623,657,711,657,711,677,623,677,text
721,657,856,657,856,679,721,679,text
866,657,949,657,949,674,866,674,text
19,696,70,696,70,717,19,717,text
80,696,145,696,145,713,80,713,text
155,696,226,696,226,711,155,711,text
236,696,359,696,359,721,236,721,text
369,696,447,696,447,713,369,713,text
457,696,549,696,549,716,457,716,text
559,696,671,696,671,716,559,716,text
681,696,762,696,762,708,681,708,text
772,696,875,696,875,717,772,717,text
885,696,968,696,968,711,885,711,text
