11,5,67,5,67,19,11,19,text
77,5,116,5,116,15,77,15,text
126,5,172,5,172,17,126,17,text
182,5,288,5,288,30,182,30,text
298,5,375,5,375,24,298,24,text
385,5,462,5,462,17,385,17,text
472,5,650,5,650,32,472,32,text
660,5,731,5,731,21,660,21,text
741,5,780,5,780,17,741,17,text
790,5,890,5,890,27,790,27,text
23,42,102,42,102,64,23,64,text
112,42,170,42,170,53,112,53,text
180,42,273,42,273,58,180,58,text
283,42,389,42,389,62,283,62,text
399,42,522,42,522,67,399,67,text
532,42,558,42,558,57,532,57,text
568,42,623,42,623,60,568,60,text
633,42,717,42,717,65,633,65,text
727,42,783,42,783,56,727,56,text
793,42,878,42,878,60,793,60,text
888,42,966,42,966,59,888,59,text
20,79,146,79,146,100,20,100,text
156,79,222,79,222,91,156,91,text
232,79,327,79,327,97,232,97,text
337,79,393,79,393,108,337,108,text
403,79,488,79,488,99,403,99,text
498,79,572,79,572,99,498,99,text
582,79,668,79,668,97,582,97,text
678,79,748,79,748,96,678,96,text
758,79,820,79,820,100,758,100,text
830,79,943,79,943,106,830,106,text
5,118,89,118,89,137,5,137,text
99,118,154,118,154,131,99,131,text
164,118,286,118,286,143,164,143,text
296,118,389,118,389,138,296,138,text
399,118,457,118,457,128,399,128,text
467,118,566,118,566,146,467,146,text
576,118,611,118,611,134,576,134,text
621,118,733,118,733,139,621,139,text
743,118,863,118,863,143,743,143,text
873,118,933,118,933,141,873,141,text
8,156,75,156,75,173,8,173,text
85,156,167,156,167,169,85,169,text
177,156,301,156,301,185,177,185,text
311,156,385,156,385,171,311,171,text
395,156,445,156,445,176,395,176,text
455,156,542,156,542,171,455,171,text
552,156,636,156,636,175,552,175,text
646,156,749,156,749,178,646,178,text
759,156,836,156,836,178,759,178,text
23,195,56,195,56,210,23,210,text
66,195,220,195,220,225,66,225,text
230,195,289,195,289,209,230,209,text
299,195,409,195,409,218,299,218,text
419,195,553,195,553,225,419,225,text
563,195,716,195,716,221,563,221,text
726,195,823,195,823,215,726,215,text
833,195,891,195,891,207,833,207,text
901,195,968,195,968,220,901,220,text
22,235,71,235,71,248,22,248,text
81,235,211,235,211,262,81,262,text
221,235,307,235,307,252,221,252,text
317,235,386,235,386,251,317,251,text
396,235,472,235,472,256,396,256,text
482,235,544,235,544,247,482,247,text
554,235,688,235,688,259,554,259,text
698,235,778,235,778,249,698,249,text
788,235,939,235,939,256,788,256,text
15,272,77,272,77,294,15,294,text
87,272,119,272,119,286,87,286,text
129,272,245,272,245,294,129,294,text
255,272,393,272,393,298,255,298,text
403,272,495,272,495,289,403,289,text
505,272,609,272,609,296,505,296,text
